발생년,발생년월일,발생시간,주야,요일,사망자수,부상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,가해자법규위반,도로형태_대분류,도로형태,가해자_당사자종별,피해자_당사자종별,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2019,2019-01-17,11,주,목,1,4,2,2,0,서울,동작구,차대차,추돌,추돌,과속,교차로,교차로내,승용차,승용차,953853.0,1942637.0,126.9780449,37.48181733
2019,2019-01-17,11,주,목,1,0,0,0,0,경기,동두천시,차대사람,기타,기타,중앙선 침범,교차로,교차로부근,승용차,보행자,961406.0,1992675.0,127.0608188,37.93316058
2019,2019-01-17,13,주,목,1,0,0,0,0,경기,화성시,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,승용차,보행자,932283.0,1912968.0,126.7368014,37.21307817
2019,2019-01-17,18,야,목,1,0,0,0,0,경기,성남시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,964710.0,1928239.0,127.1015303,37.35251856
2019,2019-01-18,0,야,금,1,0,0,0,0,서울,구로구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,943085.0,1943620.0,126.8561816,37.49007643
2019,2019-01-18,5,야,금,1,0,0,0,0,부산,금정구,차대사람,횡단중,횡단중,과속,교차로,교차로내,승용차,보행자,1144773.0,1696993.0,129.0914661,35.25793054
2019,2019-01-18,5,야,금,1,0,0,0,0,부산,사하구,차대사람,횡단중,횡단중,과속,단일로,기타단일로,승용차,보행자,1134539.0,1679615.0,128.9761645,35.1027096
2019,2019-01-18,6,주,금,1,0,0,0,0,인천,서구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,화물차,보행자,926485.0,1955479.0,126.6672316,37.59578496
2019,2019-01-18,7,주,금,1,0,0,0,0,경기,이천시,차대차,기타,기타,중앙선 침범,단일로,기타단일로,자전거,승용차,1000545.0,1915827.0,127.5061447,37.24130804
2019,2019-01-18,10,주,금,1,2,0,2,0,서울,도봉구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,958964.0,1959934.0,127.034884,37.63796123
2019,2019-01-18,10,주,금,1,0,0,0,0,충북,충주시,차대차,기타,기타,신호위반,교차로,교차로내,화물차,원동기장치자전거,1037991.0,1884737.0,127.926757,36.96028751
2019,2019-01-18,12,주,금,1,0,0,0,0,충남,논산시,차대차,측면충돌,측면충돌,안전거리 미확보,교차로,교차로부근,이륜차,승용차,962344.2,1801428.0,127.0810862,36.20928566
2019,2019-01-18,15,주,금,1,0,0,0,0,경기,수원시,차대사람,기타,기타,보행자 보호의무 위반,교차로,교차로횡단보도내,승합차,보행자,956658.0,1921669.0,127.0109994,37.29295797
2019,2019-01-18,19,야,금,1,0,0,0,0,경북,김천시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1068302.0,1796755.0,128.2594194,36.16548031
2019,2019-01-19,6,주,토,1,0,0,0,0,경북,경주시,차대차,기타,기타,중앙선 침범,단일로,기타단일로,이륜차,승용차,1156348.0,1766676.0,129.2321281,35.88420775
2019,2019-01-19,7,주,토,1,0,0,0,0,서울,구로구,차대차,기타,기타,안전거리 미확보,단일로,기타단일로,이륜차,승용차,946338.0,1944412.0,126.8929196,37.49740965
2019,2019-01-19,11,주,토,1,0,0,0,0,전북,전주시,차대차,기타,기타,신호위반,교차로,교차로내,건설기계,자전거,967246.0,1758547.2,127.137392,35.82286206
2019,2019-01-19,11,주,토,1,0,0,0,0,전남,무안군,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,906314.0,1666296.0,126.4735008,34.98725577
2019,2019-01-19,18,야,토,1,0,0,0,0,전남,여수시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1018715.0,1641819.0,127.7045231,34.77069931
2019,2019-01-19,19,야,토,1,0,0,0,0,경기,평택시,차대차,정면충돌,정면충돌,기타,교차로,교차로내,승용차,이륜차,963409.0,1890305.0,127.0886988,37.01053416
2019,2019-01-19,19,야,토,1,0,0,0,0,충북,제천시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,승합차,보행자,1062090.0,1900852.0,128.1987786,37.10426206
2019,2019-01-19,20,야,토,1,1,1,0,0,경기,시흥시,차대사람,기타,기타,신호위반,교차로,교차로내,이륜차,보행자,938085.0,1937798.0,126.800115,37.43728071
2019,2019-01-19,22,야,토,1,0,0,0,0,경기,안산시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,보행자,942272.0,1925627.0,126.8483917,37.32785108
2019,2019-01-20,1,야,일,1,2,2,0,0,경기,광주시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,특수차,977746.0,1933565.0,127.2485617,37.40093013
2019,2019-01-20,2,야,일,1,0,0,0,0,강원,속초시,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,1094346.6,2023280.9,128.5775851,38.20487899
2019,2019-01-20,6,주,일,1,0,0,0,0,경북,의성군,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1115482.0,1827601.0,128.7884637,36.43902645
2019,2019-01-20,6,주,일,1,0,0,0,0,경기,연천군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로내,승용차,없음,961157.0,2003331.0,127.0574089,38.02918887
2019,2019-01-20,8,주,일,1,5,1,4,0,인천,중구,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승합차,911105.0,1944223.0,126.4943951,37.49298582
2019,2019-01-20,9,주,일,1,0,0,0,0,제주,서귀포시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,이륜차,화물차,883791.6,1471474.0,126.2528274,33.22829208
2019,2019-01-20,11,주,일,1,0,0,0,0,충북,충주시,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,1038440.0,1887714.0,127.9319522,36.98710459
2019,2019-01-20,17,주,일,1,1,0,1,0,충남,당진시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,936103.0,1883108.0,126.7823924,36.94420169
2019,2019-01-20,21,야,일,1,0,0,0,0,대구,서구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1095659.0,1766254.0,128.5598599,35.88821824
2019,2019-01-20,23,야,일,1,7,1,6,0,경남,함양군,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,1021535.0,1726489.0,127.7375494,35.53412464
2019,2019-01-21,0,야,월,1,0,0,0,0,서울,구로구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,이륜차,943093.0,1943401.0,126.856289,37.48810305
2019,2019-01-21,6,주,월,1,0,0,0,0,경기,광명시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,944558.0,1941727.0,126.8729857,37.47310415
2019,2019-01-21,9,주,월,1,0,0,0,0,충남,서천군,차대차,측면충돌,측면충돌,기타,교차로,교차로내,승합차,원동기장치자전거,927568.0,1786842.0,126.6955771,36.07581587
2019,2019-01-21,12,주,월,1,0,0,0,0,서울,금천구,차대사람,횡단중,횡단중,보행자 보호의무 위반,기타,기타,화물차,보행자,945810.0,1941615.0,126.8871526,37.47216896
2019,2019-01-21,13,주,월,1,0,0,0,0,충북,음성군,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,이륜차,1009330.0,1893220.0,127.6049112,37.03747741
2019,2019-01-21,18,야,월,1,0,0,0,0,충남,금산군,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1001507.0,1781389.0,127.5167269,36.02935076
2019,2019-01-22,0,야,화,1,0,0,0,0,경기,하남시,차량단독,공작물충돌,공작물충돌,과속,단일로,기타단일로,승용차,없음,972549.0,1950278.0,127.1892206,37.55143449
2019,2019-01-22,0,야,화,1,0,0,0,0,경기,화성시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,958922.0,1915813.0,127.0368653,37.24027635
2019,2019-01-22,1,야,화,1,1,1,0,0,강원,춘천시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1010131.0,1981239.0,127.6151268,37.83085027
2019,2019-01-22,5,야,화,1,0,0,0,0,경기,성남시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,966565.0,1934724.0,127.122182,37.41104079
2019,2019-01-22,6,주,화,1,0,0,0,0,대구,북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,지하차도(도로)내,화물차,보행자,1095668.0,1770773.0,128.5605031,35.92895404
2019,2019-01-22,6,주,화,1,0,0,0,0,경기,의정부시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,승합차,보행자,962105.0,1972649.0,127.0698225,37.75269794
2019,2019-01-22,7,주,화,1,0,0,0,0,경기,성남시,차대사람,횡단중,횡단중,신호위반,교차로,교차로내,승합차,보행자,964914.0,1927151.0,127.1038852,37.34271941
2019,2019-01-22,8,주,화,1,1,0,1,0,전남,나주시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,건설기계,931345.0,1661296.0,126.7481478,34.94418119
2019,2019-01-22,8,주,화,1,0,0,0,0,경북,영주시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,1099696.0,1870043.0,128.61788,36.82333886
2019,2019-01-22,13,주,화,1,1,1,0,0,서울,강남구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,화물차,959104.0,1945529.0,127.0372747,37.50813147
2019,2019-01-22,16,주,화,1,0,0,0,0,강원,영월군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,1086271.6,1910160.9,128.4719677,37.18624641
2019,2019-01-22,17,주,화,1,1,1,0,0,강원,양구군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로내,승용차,없음,1043556.0,2010206.0,127.9967096,38.09093519
2019,2019-01-22,21,야,화,1,0,0,0,0,서울,금천구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,947696.5,1939261.9,126.9086534,37.45106862
2019,2019-01-23,3,야,수,1,0,0,0,0,서울,종로구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,955745.0,1954622.0,126.9987214,37.58993392
2019,2019-01-23,5,야,수,1,0,0,0,0,경기,수원시,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로부근,승용차,이륜차,953008.0,1921419.0,126.9698361,37.29052728
2019,2019-01-23,7,주,수,1,0,0,0,0,경기,성남시,차대사람,횡단중,횡단중,신호위반,단일로,기타단일로,승용차,보행자,966980.0,1937193.0,127.126761,37.43331024
2019,2019-01-23,12,주,수,1,0,0,0,0,경남,함안군,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,사륜오토바이(ATV),없음,1094270.0,1708857.0,128.5377631,35.37091864
2019,2019-01-23,13,주,수,1,0,0,0,0,전북,완주군,차량단독,전복,전복,안전거리 미확보,교차로,교차로부근,자전거,없음,972844.0,1782166.0,127.1985574,36.03597838
2019,2019-01-23,15,주,수,1,0,0,0,0,경남,양산시,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,기타단일로,승용차,보행자,1138662.0,1705100.0,129.0256816,35.3318702
2019,2019-01-23,16,주,수,1,0,0,0,0,강원,원주시,차대차,측면충돌,측면충돌,교차로 통행방법 위반,단일로,기타단일로,화물차,이륜차,1036469.0,1929218.0,127.9118301,37.36129734
2019,2019-01-23,23,야,수,1,0,0,0,0,경북,안동시,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,화물차,이륜차,1118055.0,1857402.0,128.8217345,36.7073001
2019,2019-01-24,0,야,목,1,0,0,0,0,서울,성동구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,959688.0,1950590.0,127.0436045,37.55377364
2019,2019-01-24,4,야,목,1,0,0,0,0,경기,성남시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,968065.0,1938270.0,127.1389784,37.44305596
2019,2019-01-24,7,주,목,1,0,0,0,0,부산,북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1137290.0,1691658.0,129.0083422,35.21089492
2019,2019-01-24,9,주,목,1,0,0,0,0,경북,상주시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,건설기계,이륜차,1061596.0,1819914.0,128.1866891,36.37470579
2019,2019-01-24,13,주,목,1,0,0,0,0,전남,해남군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,913890.0,1603111.0,126.5629451,34.41821123
2019,2019-01-24,14,주,목,1,0,0,0,0,부산,사상구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로부근,이륜차,승용차,1135740.0,1688706.0,128.9908318,35.18449627
2019,2019-01-24,14,주,목,1,0,0,0,0,전남,강진군,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,건설기계,원동기장치자전거,933036.0,1626233.0,126.769458,34.62813057
2019,2019-01-24,15,주,목,1,0,0,0,0,전남,나주시,차량단독,기타,기타,기타,교차로,교차로내,화물차,없음,925309.0,1677471.0,126.6805987,35.08959591
2019,2019-01-24,18,야,목,1,0,0,0,0,전남,보성군,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,건설기계,보행자,968486.0,1642669.0,127.1555755,34.77804898
2019,2019-01-24,20,야,목,3,5,4,1,0,강원,삼척시,차대차,측면충돌,측면충돌,안전거리 미확보,단일로,지하차도(도로)내,화물차,승용차,1149446.5,1937500.2,129.1889996,37.42460034
2019,2019-01-24,21,야,목,1,0,0,0,0,대전,대덕구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,992948.0,1819982.0,127.4213792,36.37726656
2019,2019-01-24,23,야,목,1,0,0,0,0,인천,미추홀구,차대사람,횡단중,횡단중,안전운전 의무 불이행,기타,기타,승용차,보행자,927665.7,1940840.8,126.6820472,37.46394889
2019,2019-01-25,2,야,금,1,3,1,2,0,대구,달성군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,1085197.0,1739788.0,128.4411451,35.65059236
2019,2019-01-25,2,야,금,1,0,0,0,0,경북,영천시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1128708.0,1768344.0,128.9262776,35.90326735
2019,2019-01-25,4,야,금,1,1,1,0,0,서울,도봉구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,960281.0,1965423.0,127.049512,37.68749225
2019,2019-01-25,5,야,금,1,0,0,0,0,인천,남동구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,931325.0,1933975.0,126.7240619,37.40234702
2019,2019-01-25,7,주,금,1,1,1,0,0,강원,인제군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,건설기계,1060000.0,2008528.0,128.1840842,38.07487062
2019,2019-01-25,10,주,금,1,1,0,1,0,경남,진주시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차,1053557.0,1688633.0,128.0882864,35.191586
2019,2019-01-25,15,주,금,1,1,0,1,0,경기,이천시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,원동기장치자전거,승용차,998453.0,1906192.0,127.482578,37.15445579
2019,2019-01-25,18,야,금,1,0,0,0,0,경북,안동시,차대사람,차도통행중,차도통행중,과속,단일로,기타단일로,승용차,보행자,1109771.0,1840963.0,128.7266564,36.56013042
2019,2019-01-25,18,야,금,1,0,0,0,0,경남,함안군,차대사람,기타,기타,안전운전 의무 불이행,단일로,교량위,승용차,보행자,1084075.0,1698703.0,128.4245033,35.28028413
2019,2019-01-25,19,야,금,1,1,1,0,0,제주,서귀포시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,941734.3,1487414.7,126.8736052,33.37674771
2019,2019-01-25,23,야,금,1,0,0,0,0,서울,도봉구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,958977.0,1961402.0,127.0349488,37.65119311
2019,2019-01-25,23,야,금,1,2,2,0,0,전북,익산시,차대차,정면충돌,정면충돌,과속,단일로,기타단일로,승용차,승용차,962642.0,1784432.0,127.0852062,36.05606966
2019,2019-01-26,0,야,토,1,0,0,0,0,경기,군포시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,949890.0,1929081.0,126.9341427,37.35942588
